CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,TOTALAREA_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,COMMONAREA_AVG_WAS_MISSING,COMMONAREA_MODE_WAS_MISSING,COMMONAREA_MEDI_WAS_MISSING,NONLIVINGAPARTMENTS_MEDI_WAS_MISSING,NONLIVINGAPARTMENTS_MODE_WAS_MISSING,NONLIVINGAPARTMENTS_AVG_WAS_MISSING,FONDKAPREMONT_MODE_WAS_MISSING,LIVINGAPARTMENTS_AVG_WAS_MISSING,LIVINGAPARTMENTS_MEDI_WAS_MISSING,LIVINGAPARTMENTS_MODE_WAS_MISSING,FLOORSMIN_MODE_WAS_MISSING,FLOORSMIN_AVG_WAS_MISSING,FLOORSMIN_MEDI_WAS_MISSING,YEARS_BUILD_AVG_WAS_MISSING,YEARS_BUILD_MODE_WAS_MISSING,YEARS_BUILD_MEDI_WAS_MISSING,LANDAREA_MEDI_WAS_MISSING,LANDAREA_MODE_WAS_MISSING,LANDAREA_AVG_WAS_MISSING,BASEMENTAREA_AVG_WAS_MISSING,BASEMENTAREA_MODE_WAS_MISSING,BASEMENTAREA_MEDI_WAS_MISSING,EXT_SOURCE_1_WAS_MISSING,NONLIVINGAREA_MODE_WAS_MISSING,NONLIVINGAREA_AVG_WAS_MISSING,NONLIVINGAREA_MEDI_WAS_MISSING,ELEVATORS_MEDI_WAS_MISSING,ELEVATORS_MODE_WAS_MISSING,ELEVATORS_AVG_WAS_MISSING,WALLSMATERIAL_MODE_WAS_MISSING,APARTMENTS_AVG_WAS_MISSING,APARTMENTS_MODE_WAS_MISSING,APARTMENTS_MEDI_WAS_MISSING,ENTRANCES_AVG_WAS_MISSING,ENTRANCES_MODE_WAS_MISSING,ENTRANCES_MEDI_WAS_MISSING,LIVINGAREA_AVG_WAS_MISSING,LIVINGAREA_MODE_WAS_MISSING,LIVINGAREA_MEDI_WAS_MISSING,HOUSETYPE_MODE_WAS_MISSING,FLOORSMAX_MODE_WAS_MISSING,FLOORSMAX_MEDI_WAS_MISSING,FLOORSMAX_AVG_WAS_MISSING,YEARS_BEGINEXPLUATATION_AVG_WAS_MISSING,YEARS_BEGINEXPLUATATION_MODE_WAS_MISSING,YEARS_BEGINEXPLUATATION_MEDI_WAS_MISSING,TOTALAREA_MODE_WAS_MISSING,EMERGENCYSTATE_MODE_WAS_MISSING,OCCUPATION_TYPE_WAS_MISSING,EXT_SOURCE_3_WAS_MISSING,DAYS_EMPLOYED_WAS_MISSING,AMT_REQ_CREDIT_BUREAU_HOUR_WAS_MISSING,AMT_REQ_CREDIT_BUREAU_WEEK_WAS_MISSING,AMT_REQ_CREDIT_BUREAU_MON_WAS_MISSING,AMT_REQ_CREDIT_BUREAU_YEAR_WAS_MISSING,AMT_REQ_CREDIT_BUREAU_DAY_WAS_MISSING,AMT_REQ_CREDIT_BUREAU_QRT_WAS_MISSING,CREDIT_INCOME_RATIO,ANNUITY_INCOME_RATIO,CREDIT_TERM,DAYS_EMPLOYED_RATIO,INCOME_PER_PERSON,EXT_SOURCE_MEAN,EXT_SOURCE_STD,AGE_YEARS,BUREAU_COUNT,BUREAU_ACTIVE_COUNT,BUREAU_DAYS_CREDIT_MEAN,BUREAU_AMT_OVERDUE_MAX,BUREAU_AMT_CREDIT_SUM_MEAN,BUREAU_DAYS_CREDIT_MEAN_WAS_MISSING,BUREAU_AMT_OVERDUE_MAX_WAS_MISSING,BUREAU_AMT_CREDIT_SUM_MEAN_WAS_MISSING,NAME_EDUCATION_TYPE_ORDINAL,NAME_CONTRACT_TYPE_Revolving loans,CODE_GENDER_M,CODE_GENDER_XNA,FLAG_OWN_CAR_Y,FLAG_OWN_REALTY_Y,NAME_TYPE_SUITE_Family,NAME_TYPE_SUITE_Group of people,NAME_TYPE_SUITE_Other_A,NAME_TYPE_SUITE_Other_B,"NAME_TYPE_SUITE_Spouse, partner",NAME_TYPE_SUITE_Unaccompanied,NAME_INCOME_TYPE_Commercial associate,NAME_INCOME_TYPE_Maternity leave,NAME_INCOME_TYPE_Pensioner,NAME_INCOME_TYPE_State servant,NAME_INCOME_TYPE_Student,NAME_INCOME_TYPE_Unemployed,NAME_INCOME_TYPE_Working,NAME_FAMILY_STATUS_Married,NAME_FAMILY_STATUS_Separated,NAME_FAMILY_STATUS_Single / not married,NAME_FAMILY_STATUS_Unknown,NAME_FAMILY_STATUS_Widow,NAME_HOUSING_TYPE_House / apartment,NAME_HOUSING_TYPE_Municipal apartment,NAME_HOUSING_TYPE_Office apartment,NAME_HOUSING_TYPE_Rented apartment,NAME_HOUSING_TYPE_With parents,WEEKDAY_APPR_PROCESS_START_MONDAY,WEEKDAY_APPR_PROCESS_START_SATURDAY,WEEKDAY_APPR_PROCESS_START_SUNDAY,WEEKDAY_APPR_PROCESS_START_THURSDAY,WEEKDAY_APPR_PROCESS_START_TUESDAY,WEEKDAY_APPR_PROCESS_START_WEDNESDAY,FONDKAPREMONT_MODE_org spec account,FONDKAPREMONT_MODE_reg oper account,FONDKAPREMONT_MODE_reg oper spec account,HOUSETYPE_MODE_specific housing,HOUSETYPE_MODE_terraced house,WALLSMATERIAL_MODE_Mixed,WALLSMATERIAL_MODE_Monolithic,WALLSMATERIAL_MODE_Others,WALLSMATERIAL_MODE_Panel,"WALLSMATERIAL_MODE_Stone, brick",WALLSMATERIAL_MODE_Wooden,EMERGENCYSTATE_MODE_Yes,OCCUPATION_TYPE_FREQ_ENC,ORGANIZATION_TYPE_FREQ_ENC,"AGE_BUCKET_(30, 40]","AGE_BUCKET_(40, 50]","AGE_BUCKET_(50, 60]","AGE_BUCKET_(60, 70]","AGE_BUCKET_(70, 100]"
0,90000.0,312840.0,21037.5,247500.0,0.025164,-17729,-1840.0,-3719.0,-1260,-1.0,1,0,1,0,0,2.0,2,14,0,0,0,0,0,0,0.5059979305057544,0.1535705728980404,0.5352762504724826,0.0876,0.0763,0.9816,0.7552,0.0211,0.0,0.1379,0.1667,0.2083,0.0481,0.0756,0.0745,0.0,0.0036,0.084,0.0746,0.9816,0.7648,0.019,0.0,0.1379,0.1667,0.2083,0.0458,0.0771,0.0731,0.0,0.0011,0.0864,0.0758,0.9816,0.7585,0.0208,0.0,0.1379,0.2083,0.0487,0.0761,0.0749,0.0,0.0031,0.0688,5.0,0.0,5.0,0.0,-618.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,3.476,0.23375,0.0672468354430379,0.1037847594336962,45000.0,0.3982815846254258,0.2124309639635873,48.57260273972603,1.0,0.0,-2428.0,0.0,202500.0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,0.027761608527825,0.0363986979327568,False,True,False,False,False
0,180000.0,1102828.5,32373.0,963000.0,0.0196889999999999,-11628,-738.0,-6041.0,-4207,14.0,1,0,1,0,0,1.0,2,9,0,0,0,0,0,0,0.7021133946807016,0.4850871498401113,0.5585066276769286,0.066,0.0,0.9771,0.6872,0.0096,0.0,0.1379,0.1667,0.2083,0.0,0.0471,0.0497,0.0309,0.0693,0.0672,0.0,0.9772,0.6994,0.0097,0.0,0.1379,0.1667,0.2083,0.0,0.0514,0.0518,0.0311,0.0734,0.0666,0.0,0.9771,0.6914,0.0097,0.0,0.1379,0.2083,0.0,0.0479,0.0506,0.0311,0.0708,0.0594,0.0,0.0,0.0,0.0,-531.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.126825,0.17985,0.0293545188576465,0.0634674922600619,180000.0,0.5819023907325805,0.1103884914024968,31.85753424657534,6.0,3.0,-1636.1666666666667,0.0,488128.5375,0,0,0,1,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.0604953969126307,0.2211042857003489,True,False,False,False,False
1,99000.0,168102.0,19093.5,148500.0,0.010643,-11668,-1474.0,-7707.0,-1799,-1.0,1,0,1,1,0,2.0,2,16,0,0,0,0,0,0,0.5059979305057544,0.4395885751666996,0.5352762504724826,0.0165,0.0,0.9786,0.7076,0.0211,0.0,0.069,0.0417,0.2083,0.0256,0.0756,0.0092,0.0,0.0,0.0168,0.0,0.9786,0.7190000000000001,0.019,0.0,0.069,0.0417,0.2083,0.0261,0.0771,0.0095,0.0,0.0,0.0167,0.0,0.9786,0.7115,0.0208,0.0,0.069,0.2083,0.026,0.0761,0.0093,0.0,0.0,0.0113,0.0,0.0,0.0,0.0,-523.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1.698,0.1928636363636363,0.1135828247135667,0.1263284196091875,49500.0,0.4936209187149789,0.0490298441462747,31.96712328767123,0.0,0.0,-1050.571428571429,0.0,195507.18409090908,1,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,0.4929157005765647,0.2211042857003489,True,False,False,False,False
0,247500.0,405000.0,20250.0,450000.0,0.01885,-10867,-286.0,-5510.0,-3475,-1.0,1,1,1,1,0,2.0,2,12,0,0,0,0,1,1,0.5674522401371217,0.3240493348662932,0.3996756156233169,0.0876,0.0763,0.9816,0.7552,0.0211,0.0,0.1379,0.1667,0.2083,0.0481,0.0756,0.0745,0.0,0.0036,0.084,0.0746,0.9816,0.7648,0.019,0.0,0.1379,0.1667,0.2083,0.0458,0.0771,0.0731,0.0,0.0011,0.0864,0.0758,0.9816,0.7585,0.0208,0.0,0.1379,0.2083,0.0487,0.0761,0.0749,0.0,0.0031,0.0688,0.0,0.0,0.0,0.0,-477.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1.6363636363636365,0.0818181818181818,0.05,0.026318211097819,123750.0,0.4303923968755773,0.1245748131102125,29.77260273972603,5.0,3.0,-766.6,0.0,322027.2,0,0,0,3,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.037006806260589,0.0343174715701226,False,False,False,False,False
0,292500.0,497520.0,33376.5,450000.0,0.035792,-13141,-662.0,-4893.0,-156,10.0,1,0,1,0,0,1.0,2,13,0,0,0,0,0,0,0.3589219371298069,0.5968022996363207,0.5814837058057234,0.0876,0.0763,0.9816,0.7552,0.0211,0.0,0.1379,0.1667,0.2083,0.0481,0.0756,0.0745,0.0,0.0036,0.084,0.0746,0.9816,0.7648,0.019,0.0,0.1379,0.1667,0.2083,0.0458,0.0771,0.0731,0.0,0.0011,0.0864,0.0758,0.9816,0.7585,0.0208,0.0,0.1379,0.2083,0.0487,0.0761,0.0749,0.0,0.0031,0.0688,2.0,0.0,2.0,0.0,-677.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,4.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1.700923076923077,0.1141076923076923,0.0670857452966715,0.0503766836618217,292500.0,0.5124026475239504,0.1331386915083474,36.0027397260274,1.0,1.0,-470.0,0.0,1485000.0,0,0,0,1,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.037006806260589,0.0254657556965441,True,False,False,False,False
0,112500.0,207306.0,10984.5,148500.0,0.020713,-13147,-2516.0,-8633.0,-1416,20.0,1,0,1,0,0,2.0,3,12,0,0,0,0,1,1,0.5059979305057544,0.3901968695075155,0.4436153084085652,0.0876,0.0763,0.9816,0.7552,0.0211,0.0,0.1379,0.1667,0.2083,0.0481,0.0756,0.0745,0.0,0.0036,0.084,0.0746,0.9816,0.7648,0.019,0.0,0.1379,0.1667,0.2083,0.0458,0.0771,0.0731,0.0,0.0011,0.0864,0.0758,0.9816,0.7585,0.0208,0.0,0.1379,0.2083,0.0487,0.0761,0.0749,0.0,0.0031,0.0688,1.0,0.0,1.0,0.0,-406.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1.84272,0.09764,0.0529868889467743,0.1913744580512664,56250.0,0.446603369473945,0.0579583282520923,36.01917808219178,11.0,4.0,-655.5454545454545,0.0,73359.36409090909,0,0,0,1,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.4929157005765647,0.0194594664906296,True,False,False,False,False
0,72000.0,197820.0,13896.0,180000.0,0.00496,-22840,-1648.0,-2114.0,-3815,-1.0,1,0,1,1,0,1.0,2,12,0,0,0,0,0,0,0.5059979305057544,0.6746401575001536,0.5971924268337128,0.0876,0.0763,0.9523,0.7552,0.0211,0.0,0.1379,0.1667,0.2083,0.0481,0.0756,0.0056,0.0,0.0036,0.084,0.0746,0.9523,0.7648,0.019,0.0,0.1379,0.1667,0.2083,0.0458,0.0771,0.0058,0.0,0.0011,0.0864,0.0758,0.9523,0.7585,0.0208,0.0,0.1379,0.2083,0.0487,0.0761,0.0057,0.0,0.0031,0.005,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2.7475,0.193,0.0702456778889899,0.07215411558669,72000.0,0.592610171613207,0.0844144417655356,62.57534246575342,1.0,0.0,-397.0,0.0,68718.06,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,0.4929157005765647,0.1800716071945393,False,False,False,True,False
0,360000.0,1192500.0,32922.0,1192500.0,0.026392,-19804,-3250.0,-6607.0,-3353,7.0,1,0,1,1,0,2.0,2,18,0,0,0,0,0,0,0.5059979305057544,0.5617183903538701,0.5779691187553125,0.1639,0.0763,0.9906,0.7552,0.0211,0.0,0.1379,0.375,0.2083,0.0481,0.0756,0.0745,0.0,0.0036,0.1669999999999999,0.0746,0.9906,0.7648,0.019,0.0,0.1379,0.375,0.2083,0.0458,0.0771,0.0731,0.0,0.0011,0.1655,0.0758,0.9906,0.7585,0.0208,0.0,0.1379,0.2083,0.0487,0.0761,0.0749,0.0,0.0031,0.1545,5.0,0.0,5.0,0.0,-9.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3125,0.09145,0.0276075471698113,0.1641082609573823,180000.0,0.5485618132049791,0.0377463193731438,54.25753424657534,14.0,5.0,-1294.642857142857,0.0,598079.5714285715,0,0,0,3,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,0.0319110535883269,0.0058892202230164,False,False,True,False,False
0,225000.0,967540.5,34753.5,967540.5,0.018209,-19436,-961.0,-826.0,-2968,-1.0,1,1,1,0,0,2.0,3,16,0,0,0,0,0,0,0.5059979305057544,0.646338758573792,0.5884877883422673,0.0876,0.0763,0.9816,0.7552,0.0211,0.0,0.1379,0.1667,0.2083,0.0481,0.0756,0.0745,0.0,0.0036,0.084,0.0746,0.9816,0.7648,0.019,0.0,0.1379,0.1667,0.2083,0.0458,0.0771,0.0731,0.0,0.0011,0.0864,0.0758,0.9816,0.7585,0.0208,0.0,0.1379,0.2083,0.0487,0.0761,0.0749,0.0,0.0031,0.0688,1.0,0.0,1.0,0.0,-635.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4.30018,0.15446,0.0359194266286527,0.0494443301090759,112500.0,0.5802748258072712,0.0705299693102624,53.24931506849315,9.0,3.0,-1949.7777777777776,0.0,259121.5,0,0,0,3,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.0694967009310236,0.0223731833983174,False,False,True,False,False
0,182700.0,900000.0,26446.5,900000.0,0.014464,-15761,-1648.0,-9692.0,-3716,-1.0,1,0,1,1,0,1.0,2,14,0,0,0,0,0,0,0.5059979305057544,0.5452312571722968,0.7252764347002191,0.0093,0.0763,0.9722,0.7552,0.0211,0.0,0.069,0.0417,0.2083,0.0481,0.0756,0.0745,0.0,0.0036,0.0095,0.0746,0.9722,0.7648,0.019,0.0,0.069,0.0417,0.2083,0.0458,0.0771,0.0731,0.0,0.0011,0.0094,0.0758,0.9722,0.7585,0.0208,0.0,0.069,0.2083,0.0487,0.0761,0.0749,0.0,0.0031,0.0071,0.0,0.0,0.0,0.0,-466.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.926108374384237,0.1447536945812808,0.029385,0.1045618932808832,182700.0,0.5921685407927567,0.1169320189071029,43.18082191780822,5.0,3.0,-2106.0,0.0,189147.888,0,0,0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.4929157005765647,0.1800716071945393,False,True,False,False,False
0,270000.0,247500.0,15948.0,247500.0,0.018209,-21194,-1648.0,-9843.0,-4007,-1.0,1,0,1,0,0,2.0,3,9,0,0,0,0,0,0,0.5059979305057544,0.3953026526810323,0.5620604831738043,0.0041,0.0763,0.9697,0.7552,0.0211,0.0,0.0345,0.0417,0.2083,0.0481,0.0756,0.0043,0.0,0.0036,0.0042,0.0746,0.9697,0.7648,0.019,0.0,0.0345,0.0417,0.2083,0.0458,0.0771,0.0044,0.0,0.0011,0.0042,0.0758,0.9697,0.7585,0.0208,0.0,0.0345,0.2083,0.0487,0.0761,0.0043,0.0,0.0031,0.0033,3.0,0.0,3.0,0.0,-2968.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.9166666666666666,0.0590666666666666,0.0644363636363636,0.0777578559969802,135000.0,0.487787022120197,0.0848573591141887,58.06575342465754,8.0,3.0,-959.25,0.0,146516.6025,0,0,0,0,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0.4929157005765647,0.1800716071945393,False,False,True,False,False
1,135000.0,1242000.0,32760.0,1242000.0,0.016612,-14666,-4462.0,-3430.0,-1151,-1.0,1,1,1,0,0,3.0,2,13,0,0,0,0,0,0,0.5059979305057544,0.4517865295634188,0.3859146722745145,0.0876,0.0763,0.9876,0.7552,0.0211,0.0,0.1379,0.1667,0.2083,0.0481,0.0756,0.0256,0.0,0.0036,0.084,0.0746,0.9876,0.7648,0.019,0.0,0.1379,0.1667,0.2083,0.0458,0.0771,0.0267,0.0,0.0011,0.0864,0.0758,0.9876,0.7585,0.0208,0.0,0.1379,0.2083,0.0487,0.0761,0.0261,0.0,0.0031,0.0202,3.0,0.0,3.0,0.0,-8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,0.2426666666666666,0.0263768115942029,0.3042411018682667,45000.0,0.4478997107812292,0.060135910627859,40.18082191780822,13.0,6.0,-679.4615384615385,0.0,349913.76923076925,0,0,0,1,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.4929157005765647,0.0338329360575719,False,True,False,False,False
0,180000.0,364896.0,24813.0,315000.0,0.0072739999999999,-14591,-3236.0,-2224.0,-4186,-1.0,1,0,1,0,0,2.0,2,14,0,0,0,0,0,0,0.1436482366779693,0.2186296898780736,0.6528965519806539,0.0619,0.0606,0.9965,0.9456,0.0202,0.0,0.1379,0.1667,0.0417,0.0,0.0504,0.0568,0.0,0.0,0.063,0.0629,0.9965,0.9477,0.0204,0.0,0.1379,0.1667,0.0417,0.0,0.0551,0.0592,0.0,0.0,0.0625,0.0606,0.9965,0.9463,0.0203,0.0,0.1379,0.0417,0.0,0.0513,0.0579,0.0,0.0,0.0447,7.0,0.0,7.0,0.0,-320.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0272,0.13785,0.0680001973164956,0.2217805496538962,90000.0,0.3383914928455656,0.2749374997107049,39.97534246575343,6.0,1.0,-1260.3333333333333,0.0,588758.865,0,0,0,1,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,0.4929157005765647,0.0033787409230889,True,False,False,False,False
